Frame,Time,pelvis_torso_X,pelvis_torso_Y,pelvis_torso_Z,pelvis_l_thigh_X,pelvis_l_thigh_Y,pelvis_l_thigh_Z,pelvis_r_thigh_X,pelvis_r_thigh_Y,pelvis_r_thigh_Z,torso_head_X,torso_head_Y,torso_head_Z,torso_l_uarm_X,torso_l_uarm_Y,torso_l_uarm_Z,torso_r_uarm_X,torso_r_uarm_Y,torso_r_uarm_Z,l_uarm_l_larm_X,l_uarm_l_larm_Y,l_uarm_l_larm_Z,l_larm_l_hand_X,l_larm_l_hand_Y,l_larm_l_hand_Z,r_uarm_r_larm_X,r_uarm_r_larm_Y,r_uarm_r_larm_Z,r_larm_r_hand_X,r_larm_r_hand_Y,r_larm_r_hand_Z,l_thigh_l_shank_X,l_thigh_l_shank_Y,l_thigh_l_shank_Z,l_shank_l_foot_X,l_shank_l_foot_Y,l_shank_l_foot_Z,l_foot_l_toes_X,l_foot_l_toes_Y,l_foot_l_toes_Z,r_thigh_r_shank_X,r_thigh_r_shank_Y,r_thigh_r_shank_Z,r_shank_r_foot_X,r_shank_r_foot_Y,r_shank_r_foot_Z,r_foot_r_toes_X,r_foot_r_toes_Y,r_foot_r_toes_Z
155,2.5833333333333335,-35.47648506445398,-1.0910547595689783,-4.883910118762664,86.15962755015724,1.3999923535055065,7.455186102194146,86.43494081611922,-7.454231399718354,-17.20362655200733,59.05671349142544,1.533339282948967,2.572174662043463,-47.51389806659032,-0.202986353533793,-88.48096710597186,-51.90746112648566,-4.876032067988681,86.74649439005651,-53.17961961280167,83.89349409557408,-143.36381859743705,1.4936364387298473,9.345837825725624,0.06289700486183657,-98.30218000022626,-77.58733482070842,-171.88778213755103,27.585441232040573,-13.514489523598753,-7.134119747078855,-121.90382604976867,2.739638184985107,0.32975917261289434,35.088367411215735,-5.3780244207081065,-5.31627029314419,17.229387282481238,-2.0598791150073602e-07,-3.478495144999061e-07,-122.60714022849314,-0.015045695677393753,-4.272350850119564,30.233992807678877,8.116217847658923,5.418887864108212,18.440110452894213,-2.997998476078746e-07,1.893039159400613e-07
156,2.6,-35.42005000535323,-0.67099214850319,-4.703888071727082,85.91819305824004,0.8915289845112566,7.258377321655081,86.19906199222592,-7.8106978599138905,-17.17000972525542,60.054369040575615,2.04181666016624,2.1714179081518097,-47.48279297390751,-0.12170031356116329,-89.3568377261097,-51.39601480412134,-4.74313902217384,87.01766066971565,-63.50742727876297,82.05678858777196,-153.72377903489414,2.1085366057453756,7.338862735472551,0.11906944190734088,-93.5987878449651,-73.1380256675906,-176.52728299648268,26.6953183808946,-15.54182725458854,-7.715214602232414,-121.63309663727547,3.1604323093887468,-0.44076359652683395,35.72127024168611,-5.412624246692639,-5.475928773540356,16.433622723483094,2.1803872785555187e-08,-2.736062638967719e-07,-122.16197783009616,0.1266864187119756,-4.654407359315493,30.29074954520957,8.890726936350479,5.787034282768259,17.478477203683497,-6.52473363462586e-08,-2.479790638216802e-07
157,2.6166666666666667,-34.988693441316286,-0.25609303335567857,-4.463665252582392,85.80810607749876,0.4242363292680108,6.972087700902837,85.94441088828222,-7.645318808420443,-16.937919920323782,61.04427044866635,3.1213885651527504,1.8267158414679159,-48.00730426457523,0.2567040341565155,-90.09570852111517,-50.81042982317319,-4.458350876115216,87.20211057074584,-70.15988955030524,81.78531728396716,-160.3485048758169,6.847538744844962,4.389083057052263,0.4670999394219671,-91.13414251642595,-67.28396653747639,-178.9262457968763,23.798469333456044,-17.63262976010486,-7.572682545672194,-120.96796131668209,3.411757191005519,-1.0676994662358268,35.6542258936107,-5.38484641429503,-5.404631304809964,16.707466093766058,-6.422916445940978e-08,-3.8469909821304224e-07,-121.3873233852356,-0.0749337243187708,-4.433128801882089,30.49159869630995,9.392188031525876,5.982899330724572,16.600575004640902,1.5005601270548482e-07,-8.644900767925751e-08
158,2.6333333333333333,-34.30250096582853,-0.08642010159727131,-4.3372715156168065,85.83124624013362,0.5586315922139101,6.753294021059697,85.68536599100764,-7.174702290763336,-16.255931257210303,61.7742072216431,4.084843918687701,1.802802846450108,-48.46703682819187,0.5682869473277858,-90.38033301523257,-50.37660068510241,-4.364184146548841,87.7308585415378,-75.34719090970731,80.83102118456215,-165.53704757771231,9.173298686486962,4.250088747992947,0.7132329188350015,-89.49418465189937,-64.70237990772164,179.54177711788748,20.57449519767591,-20.364587528759582,-7.324620149303021,-119.99944371484389,3.15278016136648,-0.8331419959829144,35.07309353124119,-5.569565449170585,-5.068169547466554,17.22833685154144,-3.9560807794416194e-08,1.0187510260993878e-06,-120.33242662632416,-0.5472567957061639,-3.8832182950331013,30.67991479143067,9.438343565854963,5.560199564269081,16.109109034294566,-1.3527923198871768e-07,2.5031378497171e-07
159,2.65,-33.75454398949972,-0.061055841477069654,-4.4716864883906835,85.49453559226349,1.2681977012749348,6.476308001237221,85.03290879991391,-6.8184303777707225,-15.304437947336236,62.16868281270811,4.280188479271443,2.0418716019536047,-48.4689444977323,0.943955220376634,-90.1448053893625,-50.30433554395628,-4.534820333070242,89.04640960810937,-77.74690047676039,78.83822728571009,-167.98502173768202,5.72413309549497,6.351147823648036,0.5734407561183955,-86.71855141734477,-67.10283172673502,176.9386983310347,17.076464563306338,-23.690249611986488,-6.911231725085034,-118.8127164974075,2.8236245153418724,-0.08665168072140525,34.638248582999545,-6.086661145025705,-4.870216854386985,16.516316940201698,5.3369351332833486e-08,7.805263752150186e-08,-118.96502226448285,-1.0006181481694372,-3.5188215136602725,30.546181852977192,9.374267767297702,4.59292094159943,16.114624780225117,6.890286234163316e-08,-3.415037624452585e-07
160,2.6666666666666665,-33.42201935624726,0.046705273350681656,-4.8083697118786946,84.28356602726178,2.16252307711753,5.848297066694732,83.64006746409794,-6.9471903018882974,-14.496657889253703,62.30812049027792,3.879911248530354,2.160899721244765,-47.91995493471624,1.4234002926167018,-89.73836919361347,-50.48357925452829,-4.521181398995902,90.80067738686904,-75.48098888433692,78.3243089957778,-165.74969924258144,-0.003682065407062488,8.487795481991576,-0.04955336246524501,-81.35876362101048,-72.04148358822749,171.7378815863126,13.97673884642363,-25.838681503175987,-6.213261309142941,-117.31852314872677,3.243649102366461,0.48490731183609354,34.80546446002513,-6.55546762166365,-5.225827389383561,14.19493335506412,1.4646739285838954e-07,-2.1778394077626785e-07,-117.26060807433012,-1.2260198705513357,-3.7070858012628145,30.09761807942973,9.384283595591347,3.2792354375819674,16.167333511973595,-3.745861381659352e-08,5.640986937222685e-08
161,2.683333333333333,-32.82722397691501,0.1964557531555172,-5.129781872499131,82.38523196125084,3.134210700139855,4.950347862337069,81.85812682431076,-7.440666288598896,-13.864147370880449,62.10622485247253,3.383085823474172,1.9549107272566766,-46.92225380312579,1.7736308160109018,-89.53093613245917,-50.611548804635916,-4.194170986583197,92.18851901454092,-65.95757338992955,79.83254725107761,-156.23657482011063,-2.9615624059708083,10.45355396152135,-0.49704901871940316,-72.75179913506784,-77.0324847774061,163.1638118715597,12.253904158056548,-26.42693783913939,-5.679283117672363,-115.30562941462244,4.3295621154091455,1.1732153272735233,35.4463995691515,-6.539607732060381,-5.8416075077691,11.436882225616303,1.4262304369268585e-07,-3.1723063740775697e-07,-115.23589588179655,-1.1815214788494017,-4.272607340630019,29.64753220224983,9.369183894066532,1.585517586010372,15.570125045088735,2.2057642882479797e-08,8.527854924398287e-08
162,2.7,-31.603868041286812,0.20789790055910146,-5.229439167616205,80.27410414601202,4.181607971189522,4.216289883659798,80.10776315178094,-7.8610968744008565,-13.014149068290992,61.3222353176027,3.163277809508404,1.5555082608807966,-45.88697519466857,1.9301967138132419,-89.54808886011891,-50.55226276833317,-4.030154392086264,92.78910352724913,-53.643930740518456,80.13107073772285,-144.03618454037363,-2.091489049677952,12.980297918618932,-0.35601709610963994,-61.15137958514048,-80.71424374788077,151.48429554049818,10.213347629250096,-28.03547135155446,-4.932943946653461,-112.70638608608817,5.180393573950746,2.474088244071319,36.050974008635315,-6.132511225777723,-6.100492768745585,9.822587556573664,1.027271453792494e-07,-4.8965598258367304e-08,-112.86253980609743,-1.0504249101287324,-4.718335995196952,29.342481045591935,9.2876179234074,-0.36232202101901567,14.559162556353005,5.0436739972118144e-08,1.4706965474148478e-07
163,2.716666666666667,-29.970245989897293,0.015939087727786433,-5.076991890227459,77.97890438381962,4.842390247149608,3.8589512047464023,78.19476875887318,-8.101450872687527,-11.764367090759897,59.980795413278244,3.384041889431422,1.1792816209186259,-45.20091847958174,1.9684941227943884,-89.55774846197065,-50.51256905338018,-4.45509041595975,92.63606397763003,-54.09282354935533,77.24791573048248,-144.8184372770566,-0.03536120546130105,15.915772625248174,0.06163428042672596,-54.643307379360564,-81.95919959536668,144.91351556907892,3.6197454172420986,-32.38358810807191,-1.6963660039326283,-109.75097557042221,5.413869598869835,3.8100832215780387,36.193581726725306,-5.708933877493606,-5.928239209456557,9.6191981076128,-8.212830842918838e-08,6.419784855898835e-07,-110.16791755778787,-1.0838555966033052,-4.825726054720325,28.989230617357666,9.168692502692235,-2.142189678618461,14.117828295569515,8.348692688914107e-08,-3.6692631688561953e-07
164,2.7333333333333334,-28.33537947695719,-0.23562302993060316,-4.861359731500947,75.39914717843057,4.794465028285796,3.621962031725086,75.88946110955959,-8.287469088124022,-10.47128430949903,58.54668619513217,3.5717570275962687,1.0071748421081446,-44.743758176746,2.0279425307493817,-89.33311942260295,-50.73779381940797,-5.351885996572749,92.01935885540516,-60.19349896332195,72.87207773948246,-151.33870703307232,0.18458591004583427,19.070966712088968,-0.00022372139921028993,-60.539645591874695,-81.00235924920108,150.8273812396743,-11.835126696869525,-36.575312829476594,7.50069227299054,-106.7814563065935,5.439105330293266,4.488820548159227,35.832917427117025,-5.34974588294177,-5.534543565794707,9.687273739385269,-4.576137547924167e-08,1.0386000727277312e-07,-107.37970841320026,-1.3553038880853625,-4.657847498042804,28.34566179302703,9.013046304846913,-3.4364681811887983,14.57044580874995,3.068541906691735e-08,1.7910556913169834e-07
165,2.75,-26.949643470070274,-0.24949694430564345,-4.731834161964283,72.66160828052722,4.459081446456427,3.188395471170158,73.26816867129928,-8.303148529665759,-9.495346206722576,57.51131599296049,2.9403628041383185,1.1350041476380526,-44.062565563351384,2.4941424185325256,-88.8616688447551,-51.059721571416496,-6.164379862799308,91.39099091592075,-61.58416104406156,71.40966091748489,-152.8592347557132,-1.4584358059122282,22.56400756729871,-0.6743048400210999,-66.3148102616079,-79.87260681184968,156.6314424776478,-33.556014903301374,-34.95103802972659,20.75745128259821,-103.90308398964028,5.446802731108245,4.711211263221603,35.217397102783195,-5.205656563192514,-4.9486270277248385,9.303109911065796,1.1472896846975198e-08,3.486337025205037e-07,-104.62343477433886,-1.7579053308381973,-4.261835056481963,27.500610054818935,8.999663378249071,-4.230434057610444,14.900105814708875,-9.672234719617736e-08,-5.2475322856311546e-08
166,2.7666666666666666,-25.90745880773015,0.012388197986858907,-4.602720017256483,69.78409621160935,4.370671462112791,2.609367845047515,70.34960510653787,-8.07206676872346,-8.681174155339562,56.823333695872705,1.6894531152926993,1.4016280778407155,-42.93964627077636,3.5513548880290657,-88.28148405950104,-51.120608385898784,-6.533421589463755,91.01101648488466,-54.12193039585427,74.70712189061403,-145.08249443962967,-2.1827599499227954,25.529651322327293,-0.990310123344958,-64.59317263397018,-80.77346720432608,154.87357894517197,-49.40846138658864,-28.631865996938664,28.812806532825118,-100.93618549824726,5.077863672061878,4.9506359448367325,34.45805201743132,-5.714519339989204,-4.228074606814189,9.109296762585304,1.3339386278463974e-07,5.020098811503336e-07,-101.71849972798817,-2.0472822927670715,-3.806200647250719,26.66903611032333,9.28537073498673,-4.826870426968123,14.283187792060861,-2.359150990538112e-08,-1.761715408338724e-07
167,2.783333333333333,-25.114355630420857,0.12796046515602474,-4.391094130668916,66.53449536379414,4.74253681457831,2.1136434344062005,67.00618044966161,-7.863167932869536,-7.646148518733856,55.91323890749142,1.0270868961646809,1.5564911556227792,-41.70388910839727,4.6848813337449675,-87.61025778849935,-50.94331452455044,-6.7008254839197745,90.80087233170626,-34.53552305692718,78.42533074538923,-125.058243327578,-0.9921630335414499,26.98668062846738,-0.4667253577059571,-55.412618381713386,-82.81074992565757,145.61486169325033,-53.57715104265951,-24.93535414704904,29.641053954588298,-97.74726683407859,4.157643954371043,5.524391142816825,33.331130587600995,-6.714391356413758,-3.553532451620631,9.911613591979545,-9.656993501584162e-08,1.3600424499432797e-07,-98.48439282113937,-2.070153413855918,-3.5930631008071514,25.745773931762322,9.480785533595089,-5.6127251037521235,13.564311240770317,5.210877029038224e-08,-2.5962251870858755e-07
168,2.8,-24.28253983052972,-0.1817038282191413,-4.294218548628851,62.824130298002125,5.5090829174994145,1.717579094670408,63.19761181845208,-7.794007241424027,-6.4205305245393465,54.26265821966242,1.4936321311794019,1.5578092664160703,-40.82685690172014,5.290438292222803,-86.70788292742063,-50.812681931851785,-7.090496059276589,90.42989046277721,-18.446481212872822,78.84055384344441,-108.78063942102627,-0.5029597453124728,27.60597731981,-0.26510550357938956,-47.07297167073125,-84.02956297339544,137.222363381908,-48.89362183237722,-25.70081430960938,26.53851582700962,-94.38487905613157,3.0846530624833717,6.5302294392279,31.629002395993094,-7.259770569910502,-3.0446096803382727,11.55706153485427,-8.775333566107495e-08,6.774043003609719e-08,-94.91726572766852,-1.956703810397467,-3.6332219906306666,24.53871303896338,9.154172464194588,-6.594286106970527,13.785785136551006,9.69978850093419e-08,2.2776522188386896e-08
169,2.816666666666667,-22.981946632811262,-0.617505625460983,-4.525428021531083,59.033391329410094,6.214902461100205,1.3624999358757282,59.22359371895216,-7.638632941707682,-5.466600078127511,51.78080735341935,2.2500357469650205,1.4247481770203763,-40.30799897954669,5.483405171280954,-85.42405999827113,-50.761466275066844,-7.741319705885831,89.34315558222355,-18.532074184846866,77.77053134311477,-108.95444086219234,-2.1256326286203695,28.154842296714648,-1.0400736997511206,-49.194866630706386,-84.61067425547503,139.33422644514894,-41.045269265621975,-27.90610256218108,22.19986014475642,-90.81181747022708,2.329044566445485,7.582013691042456,29.62996705238465,-6.760451044123938,-2.683680413924277,12.962318916419337,2.743018368931119e-07,-2.0520198928269836e-07,-91.05818580661987,-1.8450087207086843,-3.6178383475757783,23.226985151167927,8.707118515499706,-7.356560072159416,14.427082654432978,3.74248490480951e-08,-4.399578691863405e-07
170,2.8333333333333335,-20.89851408884228,-0.8332759111327845,-4.890293655636992,55.57673334336197,6.421479262961929,1.0679700764960371,55.45487159162547,-7.525492093308863,-4.9345489527811,48.776011112395345,2.4318812889928663,1.145862345349275,-39.934685405221416,5.763630735181589,-83.78529679964075,-50.69192232492989,-8.221828559700896,87.22667411922457,-23.666634045352943,76.7529750478675,-114.24727456666815,-3.9432479462541283,27.711205074881644,-1.845621149106427,-61.3734149788836,-85.41239566686716,151.50471800065964,-33.896858888974556,-29.11668021666096,18.105912692574762,-86.81524693202715,1.906329203993204,8.241882399391528,27.897840627161592,-5.669506188633708,-2.3184299237470216,13.127161421778425,-2.5675536554863274e-08,1.390126545390733e-07,-86.91544062747758,-1.675173670426686,-3.604581083970437,22.147947004459617,8.840291886612913,-7.632515669846647,14.328490918653111,-7.766434904487943e-08,7.096939275981259e-08
171,2.85,-18.16320108682755,-0.9166154041913449,-5.09162432940076,52.268484640789104,6.26361357735406,0.70592128818611,51.78290565198734,-8.005815477043358,-4.381732865369257,45.66999486217836,2.200051032366318,0.9090279316854093,-39.73004443971534,6.167559253552956,-82.00659575621806,-50.87786058052512,-8.154588398487014,84.55755131771527,-25.898977360876934,76.55391740319213,-116.52915985659318,-4.485927393275822,25.40935007922665,-1.9168352621852882,-88.07443046571522,-85.23804852982724,178.11293990600433,-28.38278273105336,-28.44414240257398,14.46477679909763,-82.21500424032459,1.4876558288567343,8.678840641669211,26.435548193298846,-4.81006756774423,-1.782176866006226,12.525043016958529,-4.601076913292459e-08,-1.4903123083086925e-07,-82.42359479882936,-1.3516623039304458,-4.1926093400818,21.126640809969864,9.424369273630992,-7.68628350355818,13.51436555067378,-3.0300890005928407e-09,-2.6934946835136276e-07
172,2.8666666666666667,-15.122096508028974,-0.9932142960773526,-5.226573291918355,48.79028168899492,6.048176394571758,0.24789150701499918,47.95833357489916,-9.033860183384327,-3.5301520751760322,42.59687107622883,2.0470513716955923,1.143342854031018,-39.68724836901814,6.311330700912098,-80.12600438252916,-51.68979247826471,-7.778840525030006,82.27852468945652,-24.27124650905449,77.1534328945212,-114.82194817736219,-4.201612959641007,21.87717252076437,-1.5470644093463495,-103.98321374730514,-80.94349341214651,-166.26732209238693,-24.907227472585287,-25.667658142550216,11.360959040217766,-77.04500736890733,0.8601503409285978,9.139802054398036,24.491525396963453,-4.371009240102341,-1.1184449865633348,12.524357776531573,-1.847390836737524e-08,-2.0557709515530478e-07,-77.42059057666826,-0.9404867971802742,-5.508354367973434,19.33626154584891,9.688751509930526,-7.842609640182903,13.275707972821069,3.9505173531928036e-08,-1.4198470557297747e-07
173,2.8833333333333333,-11.998710603799225,-0.9256488237885073,-5.296220128078817,45.21469245684957,5.704374504062595,0.1385525085833685,44.043764078007726,-9.781574659694487,-2.709086151215203,39.3832048495673,2.0184192538834997,1.918466236847165,-39.71919147035507,6.0667990869718285,-78.03273646256967,-52.820962341544316,-7.552121120736315,80.8292845170791,-21.951050482691677,77.8525534444429,-112.40379223697836,-3.4035004156757824,18.054875876614112,-1.048235713234159,-105.22995605237872,-73.33928278015979,-165.49362056441115,-23.50269960521799,-21.59582815840181,8.99657044389846,-71.50243655776313,0.1756837550152532,9.233435062039097,21.447137115320825,-4.11673217536047,-0.5913029795757638,13.62975770504528,-2.185750711525964e-07,7.781687000018527e-07,-71.72056602553728,-0.6092509367701433,-6.753036791597709,16.221036103448828,9.309871172705549,-7.892975846978409,14.55744604483053,-7.121105448506486e-08,2.2699182230475088e-07
174,2.9,-8.95117726329374,-0.7169462561559494,-4.825382753433649,41.47700528144688,5.090888795797314,0.7062441457098666,39.99982486740542,-9.806458275732961,-2.3468592629904714,35.98606838183835,1.8910794646912281,2.496748510726344,-40.13642182297944,5.640408870154218,-76.01369219743906,-53.54216352392778,-7.427257084807266,79.6508419445616,-22.177421350396685,78.48648249255348,-112.58479668846313,-1.9822850151808227,13.880500257721955,-0.5008013304951999,-105.8853833864452,-67.70880753011855,-165.24265303311572,-22.441048565647222,-18.042067505395803,7.19666994937868,-65.61805516914235,-0.3567981051150432,8.508895951083034,17.369876350650213,-4.19854674540372,-0.3353351578082185,15.54707815195106,-7.411668201986267e-08,1.8942988180822067e-07,-65.2161147629693,-0.3385889888984114,-7.292179969600893,12.237605943978304,8.664230665249082,-7.433559906956822,16.820250057458924,-1.4066625195268097e-07,1.7109059518857039e-07
175,2.9166666666666665,-5.971442268465166,-0.5985941072239037,-3.6876584724575787,37.268892763131014,4.38766733179547,1.511816925731403,35.551323401933885,-9.602200110274396,-2.490143527476995,32.52464454041442,1.4555640832039998,2.17756376508863,-41.44233994578203,5.14981277577397,-74.54641010516121,-53.652879998591956,-7.082933440580065,77.80324470438458,-23.42989924492705,79.48229500651883,-113.79169589011161,-0.13613968620399272,9.349214210840216,-0.052615356421112834,-109.60887007874987,-68.41980665006287,-161.5755875648425,-19.239386141792036,-15.812206628265402,5.434316566705672,-59.07497905145517,-0.8666771699603434,7.260587020284308,12.526569256928447,-4.770163653784685,-0.09622523875093342,17.65090202083482,4.986772983405121e-07,-2.5576172368976467e-07,-57.85729850009335,0.0756432881138978,-7.540025431036848,8.11016831190146,8.020774224153133,-6.503938621477471,18.612778403354138,6.811668011325028e-08,-3.9868904945854885e-08
176,2.933333333333333,-2.8469938203223166,-0.6164282985021406,-2.410747454808006,32.6342953680808,3.83110697960901,1.9630238770861859,30.629735202958127,-9.733109970297512,-2.778003475677001,28.95786506723567,0.6297706389648027,1.2544941094476523,-43.438858447927934,4.59782190809129,-73.6816866443948,-53.447691075567896,-6.504038960947909,74.95307219105649,-22.62027032475712,80.70393277494082,-112.89994497030315,1.277169761645554,5.983071630332164,0.14643864176145463,-118.93374085778576,-74.24607978477839,-151.9430313665126,-13.606721465880407,-13.620641427888502,3.37633357052374,-51.4154754396133,-1.3851665391598158,6.354493964791567,6.86939904004003,-5.295182963072285,0.09038191030080141,18.161453340847665,8.83993063168802e-08,-4.190257800778651e-07,-49.40479985528529,0.6736999166322506,-8.28571555194995,3.576796079456564,7.244864316646283,-5.501736818747373,18.506415631058864,-3.4629217816401025e-08,1.8429904280163052e-07
177,2.95,0.5518841804478882,-0.6968130061209657,-1.3328473971522314,27.89881125419277,3.3222894810580836,2.1996388329498053,25.44844177681268,-9.921742816995339,-2.7995234005627183,25.307378699455,-0.3563609157721598,0.562157032275843,-45.20696771046796,4.085257787238591,-73.1151901120016,-53.01436891440272,-6.012376861538081,71.74349063735959,-20.18116476676755,81.2357834410219,-110.40464844202852,0.6323394795902958,5.552917167280503,0.0444786069232405,-139.479648422714,-80.89026573097816,-130.94789131230345,-8.167933053166738,-10.488030574769606,1.58201114187145,-42.21601837145257,-1.308330946289908,6.73304798398581,-0.009633320595706188,-5.269455868187575,-0.8029940728522783,14.41150987173535,-5.976858918528191e-08,7.645288880698417e-07,-39.291066465041396,1.0780745247256103,-9.539156926958938,-2.671134076951227,6.420772384127809,-4.566878342799344,15.214368059230925,7.462464204692984e-08,-6.957481335835393e-08
178,2.966666666666667,4.272699905262358,-0.9746562672053747,-0.32969208979819425,23.305752812606293,2.5775737979287814,2.6686897997386128,20.479561366705106,-9.493071959223117,-2.554562439452808,21.989175632165107,-1.0420331299134677,0.4974387875441807,-46.07337020126041,3.7426127381902856,-72.46839606472852,-52.18151062146092,-5.8650437761858045,69.31435866237712,-17.580162829196336,80.78092734729532,-107.79770394844213,-2.8403980678077723,7.696257617256278,-0.48352518415638085,-176.87376467930153,-84.87580328437704,-93.21953963751481,-5.060892282511195,-7.808793848138832,0.6404079013248386,-31.076269834637806,-0.26914126768101243,9.072995257105228,-8.747521411665543,-5.212320470635475,-3.5914069237491737,5.4221539682026,6.583091724143226e-08,4.1868397182978825e-07,-27.12638688586082,0.6544102038088044,-11.044735606938634,-11.770620263898634,5.857059701276498,-3.022281353176416,8.029155982533565,-1.1503949238441263e-07,1.3785465433648594e-08
179,2.9833333333333334,8.3233874927541,-1.6185507829367576,0.760390389087936,19.13521229248839,1.5045965384739008,3.390714946281645,16.378699167139928,-8.48028227552405,-2.0316794583843416,19.44728252399739,-1.1159816401090645,0.7355659819974968,-45.98591224820833,3.6436873356973067,-71.3736571220545,-50.88940060935056,-5.881897645216099,68.09100681466035,-10.95379634020063,80.1967138780665,-101.10950208690811,-7.277495590912006,10.139953649389597,-1.3518337457214047,154.97668646526682,-87.13766583288997,-64.94279164267735,-3.95258204804569,-7.656655491752034,0.4261310797014042,-18.337651382418315,0.7625594333616769,12.940305586908263,-19.06300442833175,-5.996686204796154,-7.033379914985515,-6.245854787516394,9.734876380180095e-09,3.3690172086973115e-07,-13.826478489018404,-0.5529217358193173,-13.55142387771102,-22.91327327362668,5.625604083325777,-0.17867069161364643,-1.6220410421668294,-1.8649780319041446e-08,-1.306935376691144e-07
180,3.0,12.222899577807329,-2.5891422756733897,1.9328792962903087,15.744220738800342,0.24113184567393547,4.226639910018977,13.45032660394018,-7.571091595023641,-0.7906247059030691,17.723375821206325,-0.5851499888373822,0.6153243710966364,-45.094477632961215,3.938337242829445,-69.6871379798024,-49.29088504545561,-5.627400709409368,67.24693308349407,4.248952753532117,79.91933156394037,-85.68810452566368,-9.653706338825824,11.248557259975938,-1.9016198492889411,-86.52705751844933,-88.51283055508135,176.61077367207503,-4.575847196044993,-10.261610983942989,0.8003067297234259,-6.3003713760296085,0.7120673368813233,16.337484704302213,-28.53370805305534,-7.187287522258779,-8.624632284688252,-16.136230520696095,2.55387141813542e-07,-2.143322271102975e-07,-2.1454228608867205,-1.4357688398337545,-17.536275016061797,-32.689172297904264,5.562542560154467,2.7022390193067642,-9.970435922164581,-1.6436389060667316e-07,1.7324088869484082e-07
181,3.0166666666666666,14.982487297010621,-3.7214542377214976,2.844062904189598,13.312876809309104,-1.0016082549797365,4.918393297427564,11.410062793635115,-7.141288002464744,0.8181404702135624,16.629646169250645,0.28114585649109297,-0.19722813231111447,-43.61590231253716,4.887714465081247,-67.6220537326883,-47.72714507545291,-5.020525937749241,65.95617031354686,23.15489865891845,79.14179947289884,-66.47954275642596,-8.835745514885817,11.64546950534604,-1.7900435952209217,-69.21293404584151,-83.04451764051831,159.43098646710308,-7.62196408009031,-13.912472574693716,1.932910773822837,1.7883829698032916,0.1847231176117597,17.71738493493259,-34.50368842357956,-7.418921668269262,-7.311089946163532,-21.039401075418883,4.366125522307132e-09,1.7934495835063072e-09,4.827142015792866,-1.4753930739324508,-21.301675653511662,-38.02158573299211,5.357665071998917,3.0712185634978173,-13.846909958031421,-2.13110140321156e-08,6.041376311213943e-08
182,3.033333333333333,16.06169425861396,-4.722706162631098,2.9020945767141844,11.825372044989487,-1.9773376843143247,4.902615470202445,9.862349917225776,-6.954056776879826,1.2466837786239253,15.987522112258862,1.0580430837100059,-1.3241244127608334,-42.01208974484318,6.515345291149036,-65.45809122266995,-46.560952731046335,-4.458307945907255,64.66977376632757,33.9382368779256,78.43719010165184,-55.515271100014196,-6.202015879582204,13.251371813475247,-1.3877892474202551,-67.04931850212763,-78.69782626901325,157.46080426068667,-11.88477153498632,-17.141785843643046,3.6129439110826094,4.3637018645986,0.2815450435764592,17.747176963467492,-36.95959406945699,-6.493143669050505,-4.1654955500399895,-20.999845763452814,-5.813419373445263e-07,3.868148699788001e-07,6.2238672296694,-1.305559321790805,-22.470988470771147,-39.57950243802918,5.2089742169761255,0.6967884276917967,-13.528387486051011,2.0462087093198683e-07,1.0346806433882169e-07
183,3.05,16.017097941540225,-5.307036815440963,2.007439231549016,11.267790875974946,-2.4539924529221784,4.151127279165503,8.752011270726205,-6.673475662587405,0.13561662232918306,15.69058911106181,1.4963110688370522,-2.087571606867949,-40.8283758557148,8.217566065866887,-63.22724367208633,-45.856526158953905,-4.24818895611536,64.47124301093987,33.56572501642672,79.21892433748042,-55.94517388014247,-3.670468736835499,16.63035280659937,-1.0154994010685292,-58.890000690451245,-78.2105859372537,149.37004923854747,-14.238927789805079,-20.01306411231553,4.92213976972323,2.4379559575207383,1.0882769062904927,17.70379015734274,-37.86546580786406,-5.358868268923786,-1.3236704615495438,-19.461487908963534,4.776138205181454e-07,-1.0638341403414207e-07,3.807425473579102,-1.1776096657033275,-20.612520839952165,-40.445837164990095,5.671680142764431,-1.4790791194001984,-12.349978666697863,-1.7480236929348661e-07,-1.2459498627569685e-07
184,3.066666666666667,15.930026110404864,-5.432290105334388,0.8727729631887191,11.600664569145112,-2.3967371368164847,3.394648618002011,8.251232497037236,-6.1512834944463295,-0.7658603454284149,15.679030705225355,1.764556425941885,-2.2996435544070537,-40.25522969169804,9.238038518538604,-60.82067241849283,-45.42968998110971,-4.254937480005745,65.56416249473756,25.574835948304237,80.57275599441083,-64.10763090816853,-1.7350019407106956,19.904112113740855,-0.5986035152592754,-36.66986411549367,-80.5517925550408,126.98151513227342,-13.125621495009801,-22.559571299271422,5.039020337631488,-1.4146737743808449,2.1352496729954593,17.677369545841565,-38.497814743080106,-4.708872638805711,-0.5339636660337835,-19.844029939709703,1.0549485134084022e-07,-3.141297095030213e-08,0.23414958541693542,-0.8891209413371938,-17.45053755259023,-42.273930959334585,6.998433984126476,-0.8734460259031306,-13.340795830803236,4.927705884638164e-08,7.86240909616751e-08
